p1,kappa,plan_hash,p,P_accept,P_reject,ASN,P50,P90,P99,terminal_mass,mass_residual
0.2,1.25,be034fdeb3dceaca,0.65,1.7723495050758817e-13,0.9999999999998228,9.187108358574562,9,12,18,5.19105268800997e-26,0.0
0.2,1.25,be034fdeb3dceaca,0.66,7.832328633188008e-14,0.9999999999999215,9.01568187282883,9,12,17,4.44967262974407e-27,2.220446049250313e-16
0.2,1.25,be034fdeb3dceaca,0.67,3.3804308816746443e-14,0.9999999999999667,8.850406407863538,9,12,17,3.4979932968191184e-28,4.440892098500626e-16
0.2,1.25,be034fdeb3dceaca,0.68,1.4227237089774077e-14,0.999999999999986,8.690849505013253,8,12,17,2.5094798730742368e-29,2.220446049250313e-16
0.2,1.25,be034fdeb3dceaca,0.6900000000000001,5.829132239157974e-15,0.999999999999994,8.53660412072802,8,11,16,1.6340533623358782e-30,1.1102230246251565e-16
0.2,1.25,be034fdeb3dceaca,0.7000000000000001,2.3207116973686376e-15,0.9999999999999979,8.387286845992612,8,11,16,9.60000633111688e-32,2.220446049250313e-16
0.2,1.25,be034fdeb3dceaca,0.71,8.959704108840673e-16,0.999999999999999,8.24253640655866,8,11,16,5.055144735077307e-33,1.1102230246251565e-16
0.2,1.25,be034fdeb3dceaca,0.72,3.3469833832725516e-16,0.9999999999999992,8.102012399212384,8,11,15,2.3685243345376165e-34,4.440892098500626e-16
0.2,1.25,be034fdeb3dceaca,0.73,1.2067876574518882e-16,0.9999999999999994,7.965394222515429,8,11,15,9.794369951686191e-36,4.440892098500626e-16
0.2,1.25,be034fdeb3dceaca,0.74,4.188299082875678e-17,0.9999999999999998,7.832380163478751,8,10,15,3.5423838123803294e-37,2.220446049250313e-16
0.2,1.25,be034fdeb3dceaca,0.75,1.394920655115178e-17,0.9999999999999999,7.702686604611141,8,10,14,1.1092557617539378e-38,1.1102230246251565e-16
0.2,1.25,be034fdeb3dceaca,0.76,4.443064014858996e-18,0.9999999999999997,7.576047318836655,8,10,14,2.973276735816146e-40,3.3306690738754696e-16
0.2,1.25,be034fdeb3dceaca,0.77,1.3482379711867653e-18,1.0,7.452212822974194,7,10,12,6.734704685778913e-42,0.0
0.2,1.25,be034fdeb3dceaca,0.78,3.8807091012974777e-19,0.9999999999999999,7.330949763859607,7,10,12,1.2704030842652058e-43,1.1102230246251565e-16
0.2,1.25,be034fdeb3dceaca,0.79,1.0543007997336871e-19,1.0,7.212040314776071,7,9,12,1.9627859199404228e-45,0.0
0.2,1.25,be034fdeb3dceaca,0.8,2.688206893659617e-20,0.9999999999999998,7.095281563624494,7,9,12,2.4367786372726624e-47,2.220446049250313e-16
0.2,1.25,be034fdeb3dceaca,0.81,6.3909340207571986e-21,1.0,6.980484878170932,7,9,11,2.3778834741110284e-49,0.0
0.2,1.25,be034fdeb3dceaca,0.8200000000000001,1.4059483096180261e-21,1.0,6.867475237691329,7,9,11,1.7776845411482773e-51,0.0
0.2,1.25,be034fdeb3dceaca,0.8300000000000001,2.836700275766738e-22,1.0,6.7560905243197835,7,9,11,9.879806831743442e-54,0.0
0.2,1.25,be034fdeb3dceaca,0.84,5.194346331582222e-23,0.9999999999999998,6.646180771310037,7,9,11,3.9393826430445676e-56,2.220446049250313e-16
0.2,1.25,be034fdeb3dceaca,0.85,8.524580118459867e-24,0.9999999999999998,6.537607369150239,7,9,10,1.0800670467852896e-58,2.220446049250313e-16
0.2,1.25,be034fdeb3dceaca,0.86,1.23499086374661e-24,1.0,6.430242233938679,7,8,10,1.93439411268897e-61,0.0
0.2,1.25,be034fdeb3dceaca,0.87,1.5504755810981024e-25,0.9999999999999999,6.323966945545289,7,8,10,2.1255707420186658e-64,1.1102230246251565e-16
0.2,1.25,be034fdeb3dceaca,0.88,1.6485679140194288e-26,1.0,6.218671865769823,5,8,10,1.3257177357117184e-67,0.0
0.2,1.25,be034fdeb3dceaca,0.89,1.4421630279161244e-27,0.9999999999999999,6.114255248890588,5,8,10,4.254393473638177e-71,1.1102230246251565e-16
0.2,1.25,be034fdeb3dceaca,0.9,1.0000252004649413e-28,1.0,6.010622358614145,5,8,9,6.191275398356079e-75,0.0
0.2,1.25,be034fdeb3dceaca,0.91,5.233547198089771e-30,0.9999999999999999,5.907684606433166,5,8,9,3.459683937296113e-79,1.1102230246251565e-16
0.2,1.25,be034fdeb3dceaca,0.92,1.9342943733197434e-31,0.9999999999999999,5.805358726731783,5,7,9,5.925936382300083e-84,1.1102230246251565e-16
0.2,1.25,be034fdeb3dceaca,0.93,4.599879457534272e-33,0.9999999999999997,5.7035660036068725,5,7,9,2.2685363814618903e-89,3.3306690738754696e-16
0.2,1.25,be034fdeb3dceaca,0.9400000000000001,6.140949755462006e-35,1.0000000000000002,5.60223156326694,5,7,8,1.2219644775018321e-95,2.220446049250313e-16
0.2,1.25,be034fdeb3dceaca,0.9500000000000001,3.7252918467860274e-37,1.0,5.501283743995997,5,7,8,4.520142494526422e-103,0.0
0.2,1.25,be034fdeb3dceaca,0.96,7.205760197150608e-40,1.0,5.4006535529970865,5,7,8,3.4521226939214355e-112,0.0
0.2,1.25,be034fdeb3dceaca,0.97,2.287679290791384e-43,1.0,5.300274215924629,5,7,8,5.719838254398573e-124,0.0
0.2,1.25,be034fdeb3dceaca,0.98,2.6843545647142238e-48,0.9999999999999999,5.200080820537751,5,5,7,1.3070795078592586e-140,1.1102230246251565e-16
0.2,1.25,be034fdeb3dceaca,0.99,1.0000000000277452e-56,1.0,5.100010050613706,5,5,7,4.0287313387418734e-169,0.0
0.2,1.25,be034fdeb3dceaca,1.0,0.0,1.0,5.0,5,5,5,0.0,0.0
0.2,1.5,2cfcce58ef808afd,0.0,1.0,0.0,20.0,20,20,20,0.0,0.0
0.2,1.5,2cfcce58ef808afd,0.01,0.999999998526185,1.4738145360894065e-09,21.30957726694415,20,26,33,4.79042694686751e-18,4.440892098500626e-16
0.2,1.5,2cfcce58ef808afd,0.02,0.9999998683353376,1.316646617624579e-07,22.86930027365905,20,26,40,2.7906482499454217e-12,6.661338147750939e-16
0.2,1.5,2cfcce58ef808afd,0.03,0.999997885408662,2.1145913375872846e-06,24.738723822847962,20,33,54,3.8391339997709506e-09,4.440892098500626e-16
0.2,1.5,2cfcce58ef808afd,0.04,0.9999833798644506,1.662013554883131e-05,27.000355478006192,26,40,61,4.42131366222344e-07,5.551115123125783e-16
0.2,1.5,2cfcce58ef808afd,0.05,0.9999100742597955,8.992574020325233e-05,29.768409309410522,26,47,75,1.3040662245304307e-05,1.2212453270876722e-15
0.2,1.5,2cfcce58ef808afd,0.06,0.9995962111455571,0.0004037888544410319,33.1992610410382,26,54,88,0.00016208932670103168,1.887379141862766e-15
0.2,1.5,2cfcce58ef808afd,0.07,0.9983669299967832,0.0016330700032149241,37.495081904592396,33,61,114,0.0011071078938667469,1.887379141862766e-15
0.2,1.5,2cfcce58ef808afd,0.08,0.994165512982862,0.005834487017139612,42.87397122014718,33,75,144,0.0048671507156913835,1.5543122344752192e-15
0.2,1.5,2cfcce58ef808afd,0.09,0.9823617897439708,0.017638210256030615,49.47347055020427,40,95,163,0.015244996528523517,1.3322676295501878e-15
0.2,1.5,2cfcce58ef808afd,0.1,0.9555622027383486,0.04443779726165348,57.194123740411406,47,116,163,0.03644829880522938,1.9984014443252818e-15
0.2,1.5,2cfcce58ef808afd,0.11,0.9058170501267566,0.09418294987324453,65.56336020598569,54,144,163,0.069835083101059,1.1102230246251565e-15
0.2,1.5,2cfcce58ef808afd,0.12,0.8286871360561752,0.17131286394382525,73.73285376841942,61,163,163,0.1111072322045768,4.440892098500626e-16
0.2,1.5,2cfcce58ef808afd,0.13,0.7264932672328508,0.2735067327671492,80.66034396596501,68,163,163,0.15073927637285273,0.0
0.2,1.5,2cfcce58ef808afd,0.14,0.6083104524314419,0.3916895475685579,85.40937149163032,75,163,163,0.17797178641172046,2.220446049250313e-16
0.2,1.5,2cfcce58ef808afd,0.15,0.48671856614253084,0.5132814338574665,87.42368936139158,77,163,163,0.1857764442842238,2.6645352591003757e-15
0.2,1.5,2cfcce58ef808afd,0.1525,0.4572374405960213,0.5427625594039809,87.48311595815217,77,163,163,0.18448333298303216,2.220446049250313e-15
0.2,1.5,2cfcce58ef808afd,0.16,0.37348330594077384,0.6265166940592234,86.65343915450481,75,163,163,0.17361554897321524,2.7755575615628914e-15
0.2,1.5,2cfcce58ef808afd,0.17,0.2764986655491474,0.7235013344508503,83.50055019958145,73,163,163,0.14673058290707394,2.220446049250313e-15
0.2,1.5,2cfcce58ef808afd,0.18,0.19895021185300651,0.8010497881469977,78.64040441288036,67,163,163,0.11307092465163829,4.218847493575595e-15
0.2,1.5,2cfcce58ef808afd,0.19,0.14023046862743488,0.85976953137257,72.81432660260025,61,150,163,0.07998662231875199,4.884981308350689e-15
0.2,1.5,2cfcce58ef808afd,0.2,0.09755242344428332,0.9024475765557208,66.66933939762566,57,133,163,0.05223557458663455,4.218847493575595e-15
0.2,1.5,2cfcce58ef808afd,0.21,0.06740522525161,0.9325947747483916,60.67689890249811,51,118,163,0.03164120327067291,1.5543122344752192e-15
0.2,1.5,2cfcce58ef808afd,0.22,0.046481268328054756,0.953518731671947,55.122502183460576,46,102,163,0.017849063355217888,1.7763568394002505e-15
0.2,1.5,2cfcce58ef808afd,0.23,0.03208629795805486,0.9679137020419466,50.13855196362607,42,93,161,0.009408747157263348,1.5543122344752192e-15
0.2,1.5,2cfcce58ef808afd,0.24,0.022207515674562844,0.9777924843254373,45.75237767267293,39,84,143,0.00464797200404752,2.220446049250313e-16
0.2,1.5,2cfcce58ef808afd,0.25,0.015418007205292976,0.9845819927947067,41.93068486043493,36,76,128,0.002157192993679432,3.3306690738754696e-16
0.2,1.5,2cfcce58ef808afd,0.26,0.010735575023097004,0.989264424976903,38.61232126027612,33,69,115,0.0009426061750893175,0.0
0.2,1.5,2cfcce58ef808afd,0.27,0.007493240600985791,0.9925067593990139,35.7286423969536,31,64,105,0.0003884846978818953,3.3306690738754696e-16
0.2,1.5,2cfcce58ef808afd,0.28,0.005239509468296973,0.9947604905317032,33.21422164030098,29,58,95,0.00015124741514136998,2.220446049250313e-16
0.2,1.5,2cfcce58ef808afd,0.29,0.0036678945597433802,0.9963321054402556,31.01133677003414,26,53,87,5.569748910900486e-05,9.992007221626409e-16
0.2,1.5,2cfcce58ef808afd,0.3,0.0025691896792389797,0.9974308103207598,29.071024897594008,25,51,81,1.9421662461553396e-05,1.2212453270876722e-15
0.2,1.5,2cfcce58ef808afd,0.31,0.0017997011210061577,0.9982002988789922,27.352536919938146,24,46,74,6.4183782215484444e-06,1.6653345369377348e-15
0.2,1.5,2cfcce58ef808afd,0.32,0.001260154129470117,0.9987398458705283,25.822217264274734,23,44,71,2.0116866835209873e-06,1.5543122344752192e-15
0.2,1.5,2cfcce58ef808afd,0.33,0.0008816153606931278,0.9991183846393056,24.452304574786197,22,40,66,5.983134704503871e-07,1.3322676295501878e-15
0.2,1.5,2cfcce58ef808afd,0.34,0.000616020864767795,0.9993839791352309,23.219852425362568,21,38,60,1.689282577443718e-07,1.3322676295501878e-15
0.2,1.5,2cfcce58ef808afd,0.35000000000000003,0.0004297475731591972,0.99957025242684,22.105824887840676,19,37,58,4.528884319999558e-08,8.881784197001252e-16
0.2,1.5,2cfcce58ef808afd,0.36,0.0002992153539904675,0.9997007846460095,21.094361652311868,19,33,53,1.1530495590373658e-08,0.0
0.2,1.5,2cfcce58ef808afd,0.37,0.00020785717302097985,0.9997921428269786,20.17218783177188,18,32,51,2.7878528528385142e-09,4.440892098500626e-16
0.2,1.5,2cfcce58ef808afd,0.38,0.0001440193585629356,0.9998559806414373,19.328141049038425,18,31,49,6.400313400622548e-10,2.220446049250313e-16
0.2,1.5,2cfcce58ef808afd,0.39,9.949921894255521e-05,0.9999005007810576,18.552791748674736,17,30,46,1.3948750704911195e-10,2.220446049250313e-16
0.2,1.5,2cfcce58ef808afd,0.4,6.852239710619884e-05,0.9999314776028937,17.83813725665772,17,29,44,2.8847966054174577e-11,1.1102230246251565e-16
0.2,1.5,2cfcce58ef808afd,0.41000000000000003,4.702539031664297e-05,0.999952974609684,17.177354291188117,16,26,40,5.65893603277957e-12,6.661338147750939e-16
0.2,1.5,2cfcce58ef808afd,0.42,3.2150886091659535e-05,0.9999678491139091,16.56459800823615,16,26,39,1.0522988281274128e-12,8.881784197001252e-16
0.2,1.5,2cfcce58ef808afd,0.43,2.18921157103976e-05,0.99997810788429,15.994838278751564,15,25,38,1.8536350845331116e-13,4.440892098500626e-16
0.2,1.5,2cfcce58ef808afd,0.44,1.4841896525323749e-05,0.9999851581034755,15.463725888513192,15,24,37,3.090559668203875e-14,8.881784197001252e-16
0.2,1.5,2cfcce58ef808afd,0.45,1.0015412219833526e-05,0.9999899845877809,14.967482875718565,14,24,35,4.872755975863864e-15,6.661338147750939e-16
0.2,1.5,2cfcce58ef808afd,0.46,6.725032830014247e-06,0.9999932749671709,14.502812396367656,12,23,33,7.25742662897148e-16,8.881784197001252e-16
0.2,1.5,2cfcce58ef808afd,0.47000000000000003,4.491912258146913e-06,0.9999955080877423,14.066824423354534,12,22,32,1.0198924925190017e-16,4.440892098500626e-16
0.2,1.5,2cfcce58ef808afd,0.48,2.983599334735023e-06,0.9999970164006652,13.656974307054723,12,21,31,1.350606419938734e-17,1.1102230246251565e-16
0.2,1.5,2cfcce58ef808afd,0.49,1.970055377281623e-06,0.9999980299446226,13.271011799747253,12,19,30,1.683015968107351e-18,1.1102230246251565e-16
0.2,1.5,2cfcce58ef808afd,0.5,1.2926941705435833e-06,0.9999987073058295,12.906938607028287,11,19,29,1.970406332040028e-19,0.0
0.2,1.5,2cfcce58ef808afd,0.51,8.42629947653561e-07,0.9999991573700525,12.562972900950914,11,18,28,2.1636764131267735e-20,2.220446049250313e-16
0.2,1.5,2cfcce58ef808afd,0.52,5.454297020210403e-07,0.9999994545702984,12.237519530166956,11,18,26,2.224296973543781e-21,4.440892098500626e-16
0.2,1.5,2cfcce58ef808afd,0.53,3.504534554680649e-07,0.9999996495465446,11.929144905694713,11,18,25,2.136398437937876e-22,0.0
0.2,1.5,2cfcce58ef808afd,0.54,2.2342476550220266e-07,0.9999997765752339,11.636555737869696,11,17,25,1.9129837612082625e-23,6.661338147750939e-16
0.2,1.5,2cfcce58ef808afd,0.55,1.412704217054848e-07,0.9999998587295779,11.358580959134429,10,17,24,1.5931276716905256e-24,4.440892098500626e-16
0.2,1.5,2cfcce58ef808afd,0.56,8.854997148712903e-08,0.9999999114500289,11.0941562955399,10,17,24,1.230793155849518e-25,4.440892098500626e-16
0.2,1.5,2cfcce58ef808afd,0.5700000000000001,5.499569218551156e-08,0.9999999450043077,10.842311052864572,10,16,23,8.796443880082445e-27,1.1102230246251565e-16
0.2,1.5,2cfcce58ef808afd,0.58,3.382548297298964e-08,0.9999999661745166,10.60215676580781,10,16,22,5.798410382543106e-28,4.440892098500626e-16
0.2,1.5,2cfcce58ef808afd,0.59,2.059165399702322e-08,0.9999999794083457,10.372877424668076,10,15,22,3.5137739960783495e-29,2.220446049250313e-16
0.2,1.5,2cfcce58ef808afd,0.6,1.2399676466776787e-08,0.9999999876003235,10.15372104646788,10,15,21,1.9505918133579367e-30,0.0
0.2,1.5,2cfcce58ef808afd,0.61,7.3811293738094385e-09,0.9999999926188705,9.943992399262145,9,15,19,9.881468555565438e-32,1.1102230246251565e-16
0.2,1.5,2cfcce58ef808afd,0.62,4.340397988691334e-09,0.9999999956596022,9.743046721499086,9,14,19,4.5491628040918765e-33,2.220446049250313e-16
0.2,1.5,2cfcce58ef808afd,0.63,2.519467582339711e-09,0.9999999974805325,9.550284304525531,9,14,18,1.8946625222928285e-34,0.0
0.2,1.5,2cfcce58ef808afd,0.64,1.4424922695059739e-09,0.9999999985575072,9.365145827039761,9,12,18,7.103704049050058e-36,5.551115123125783e-16
0.2,1.5,2cfcce58ef808afd,0.65,8.138956154303628e-10,0.9999999991861039,9.187108346621262,9,12,18,2.3848472658898583e-37,4.440892098500626e-16
0.2,1.5,2cfcce58ef808afd,0.66,4.521350586002092e-10,0.9999999995478649,9.015681866316887,9,12,17,7.127141876385608e-39,0.0
0.2,1.5,2cfcce58ef808afd,0.67,2.470419849610411e-10,0.9999999997529583,8.850406404372963,9,12,17,1.883940592702571e-40,2.220446049250313e-16
0.2,1.5,2cfcce58ef808afd,0.68,1.3261606894649372e-10,0.9999999998673843,8.690849503174318,8,12,17,4.373876398842718e-42,4.440892098500626e-16
0.2,1.5,2cfcce58ef808afd,0.6900000000000001,6.985860943564702e-11,0.9999999999301413,8.536604119776996,8,11,16,8.85040591151276e-44,1.1102230246251565e-16
0.2,1.5,2cfcce58ef808afd,0.7000000000000001,3.606350446257408e-11,0.9999999999639368,8.38728684551046,8,11,16,1.547631669926302e-45,4.440892098500626e-16
0.2,1.5,2cfcce58ef808afd,0.71,1.8218365569493653e-11,0.9999999999817817,8.242536406319367,8,11,16,2.3168882998069995e-47,0.0
0.2,1.5,2cfcce58ef808afd,0.72,8.991854909790231e-12,0.9999999999910083,8.102012399096312,8,11,15,2.9387486572801287e-49,2.220446049250313e-16
0.2,1.5,2cfcce58ef808afd,0.73,4.328313772622949e-12,0.9999999999956715,7.965394222460499,8,11,15,3.121940338369848e-51,2.220446049250313e-16
0.2,1.5,2cfcce58ef808afd,0.74,2.0279820177256598e-12,0.9999999999979718,7.832380163453439,8,10,15,2.7422016473038495e-53,2.220446049250313e-16
0.2,1.5,2cfcce58ef808afd,0.75,9.228552960034792e-13,0.9999999999990771,7.7026866045998075,8,10,14,1.9630321759031885e-55,1.1102230246251565e-16
0.2,1.5,2cfcce58ef808afd,0.76,4.0687531743571533e-13,0.9999999999995931,7.576047318831738,8,10,14,1.1268693459367227e-57,0.0
0.2,1.5,2cfcce58ef808afd,0.77,1.7331964202409533e-13,0.9999999999998267,7.452212822972132,7,10,12,5.093253617531049e-60,0.0
0.2,1.5,2cfcce58ef808afd,0.78,7.111087009042975e-14,0.9999999999999287,7.330949763858777,7,10,12,1.775340774012715e-62,1.1102230246251565e-16
0.2,1.5,2cfcce58ef808afd,0.79,2.8001562687421288e-14,0.9999999999999718,7.212040314775748,7,9,12,4.660742192624346e-65,2.220446049250313e-16
0.2,1.5,2cfcce58ef808afd,0.8,1.0539489730726915e-14,0.9999999999999891,7.095281563624373,7,9,12,8.968581795748919e-68,3.3306690738754696e-16
0.2,1.5,2cfcce58ef808afd,0.81,3.77408464947827e-15,0.9999999999999962,6.980484878170891,7,9,11,1.225947829771048e-70,0.0
0.2,1.5,2cfcce58ef808afd,0.8200000000000001,1.2787758702805166e-15,0.9999999999999991,6.867475237691315,7,9,11,1.1477974529277357e-73,4.440892098500626e-16
0.2,1.5,2cfcce58ef808afd,0.8300000000000001,4.0738136237056467e-16,0.9999999999999994,6.756090524319778,7,9,11,7.052500716251723e-77,1.1102230246251565e-16
0.2,1.5,2cfcce58ef808afd,0.84,1.2110559379235176e-16,0.9999999999999998,6.646180771310035,7,9,11,2.7036963748476215e-80,1.1102230246251565e-16
0.2,1.5,2cfcce58ef808afd,0.85,3.3295500729968855e-17,0.9999999999999998,6.537607369150239,7,9,10,6.088349061937828e-84,2.220446049250313e-16
0.2,1.5,2cfcce58ef808afd,0.86,8.374566112317251e-18,1.0,6.430242233938679,7,8,10,7.487178440237994e-88,0.0
0.2,1.5,2cfcce58ef808afd,0.87,1.901724272753721e-18,0.9999999999999999,6.323966945545289,7,8,10,4.599489673447042e-92,1.1102230246251565e-16
0.2,1.5,2cfcce58ef808afd,0.88,3.83543903424577e-19,1.0,6.218671865769823,5,8,10,1.2637268084016156e-96,0.0
0.2,1.5,2cfcce58ef808afd,0.89,6.729428574116546e-20,0.9999999999999999,6.114255248890588,5,8,10,1.3507117178695991e-101,1.1102230246251565e-16
0.2,1.5,2cfcce58ef808afd,0.9,1.0001800025110299e-20,1.0,6.010622358614145,5,8,9,4.693368846106423e-107,0.0
0.2,1.5,2cfcce58ef808afd,0.91,1.2158972043188569e-21,0.9999999999999999,5.907684606433166,5,8,9,4.1856055278096207e-113,1.1102230246251565e-16
0.2,1.5,2cfcce58ef808afd,0.92,1.152991018101317e-22,0.9999999999999999,5.805358726731783,5,7,9,6.95557313240596e-120,1.1102230246251565e-16
0.2,1.5,2cfcce58ef808afd,0.93,7.979476068947373e-24,0.9999999999999997,5.7035660036068725,5,7,9,1.3748160814620714e-127,3.3306690738754696e-16
0.2,1.5,2cfcce58ef808afd,0.9400000000000001,3.6562118890407353e-25,1.0000000000000002,5.60223156326694,5,7,8,1.674711612909662e-136,2.220446049250313e-16
0.2,1.5,2cfcce58ef808afd,0.9500000000000001,9.53679978848781e-27,1.0,5.501283743995997,5,7,8,4.536267004552379e-147,0.0
0.2,1.5,2cfcce58ef808afd,0.96,1.0995137895039727e-28,1.0,5.4006535529970865,5,7,8,4.952389960082349e-160,0.0
0.2,1.5,2cfcce58ef808afd,0.97,3.486786044739983e-31,1.0,5.300274215924629,5,7,8,8.867887578825956e-177,0.0
0.2,1.5,2cfcce58ef808afd,0.98,1.0485760657667055e-34,0.9999999999999999,5.200080820537751,5,5,7,1.9680070171115494e-200,1.1102230246251565e-16
0.2,1.5,2cfcce58ef808afd,0.99,1.000000001980018e-40,1.0,5.100010050613706,5,5,7,5.919968792234382e-241,0.0
0.2,1.5,2cfcce58ef808afd,1.0,0.0,1.0,5.0,5,5,5,0.0,0.0
0.2,2.0,54a86236f097b65a,0.0,1.0,0.0,20.0,20,20,20,0.0,0.0
0.2,2.0,54a86236f097b65a,0.01,0.9999999795235305,2.0476469274299657e-08,21.30957633574741,20,26,33,1.3780425368893192e-20,2.220446049250313e-16
0.2,2.0,54a86236f097b65a,0.02,0.9999989945158982,1.0054841012820522e-06,22.869254175011584,20,26,40,5.3422479884642967e-14,4.440892098500626e-16
0.2,2.0,54a86236f097b65a,0.03,0.9999887129348819,1.128706511792636e-05,24.73820118706128,20,33,54,2.0581559584996496e-10,2.220446049250313e-16
0.2,2.0,54a86236f097b65a,0.04,0.9999315913784343,6.840862156507704e-05,26.997150934116423,26,40,61,4.64905833408561e-08,5.551115123125783e-16
0.2,2.0,54a86236f097b65a,0.05,0.9997059541495142,0.0002940458504841417,29.754550724476275,26,47,75,2.209352717401953e-06,1.6653345369377348e-15
0.2,2.0,54a86236f097b65a,0.06,0.9989804489036347,0.0010195510963635003,33.152371857902075,26,54,88,3.901320828090089e-05,1.7763568394002505e-15
0.2,2.0,54a86236f097b65a,0.07,0.9969141585994566,0.0030858414005413976,37.3658226513439,33,61,109,0.0003465923423792728,1.9984014443252818e-15
0.2,2.0,54a86236f097b65a,0.08,0.9914813088405559,0.008518691159445658,42.577088023482304,33,75,137,0.0018555157111467097,1.5543122344752192e-15
0.2,2.0,54a86236f097b65a,0.09,0.9784512477045307,0.021548752295470704,48.890646312875795,40,88,171,0.0067221719877715936,1.3322676295501878e-15
0.2,2.0,54a86236f097b65a,0.1,0.9509676073646262,0.049032392635375774,56.183065250562684,47,109,185,0.017829866300598435,1.9984014443252818e-15
0.2,2.0,54a86236f097b65a,0.11,0.9012430834975804,0.09875691650242019,63.95782524469699,47,130,185,0.036609157654946295,6.661338147750939e-16
0.2,2.0,54a86236f097b65a,0.12,0.8244568960646047,0.17554310393539566,71.33542844355888,54,150,185,0.06061071384210946,4.440892098500626e-16
0.2,2.0,54a86236f097b65a,0.13,0.7224171096991003,0.2775828903008996,77.25553348483601,61,171,185,0.08343364749280505,0.0
0.2,2.0,54a86236f097b65a,0.14,0.6040508490797024,0.3959491509202975,80.81867983193585,68,181,185,0.09776831145027676,1.1102230246251565e-16
0.2,2.0,54a86236f097b65a,0.14750000000000002,0.5122805939892222,0.48771940601078206,81.65810438764845,68,185,185,0.1001921637004981,4.218847493575595e-15
0.2,2.0,54a86236f097b65a,0.15,0.4822105323749718,0.5177894676250254,81.58498836061081,68,182,185,0.09934271308388339,2.7755575615628914e-15
