p1,kappa,plan_hash,n,k_accept_max,k_reject_min,terminal
0.15,1.5,15e756fae026a614,98,7,20,False
0.15,1.5,15e756fae026a614,99,7,20,False
0.15,1.5,15e756fae026a614,100,7,20,False
0.15,1.5,15e756fae026a614,101,7,20,False
0.15,1.5,15e756fae026a614,102,7,20,False
0.15,1.5,15e756fae026a614,103,7,21,False
0.15,1.5,15e756fae026a614,104,7,21,False
0.15,1.5,15e756fae026a614,105,8,21,False
0.15,1.5,15e756fae026a614,106,8,21,False
0.15,1.5,15e756fae026a614,107,8,21,False
0.15,1.5,15e756fae026a614,108,8,21,False
0.15,1.5,15e756fae026a614,109,8,21,False
0.15,1.5,15e756fae026a614,110,8,21,False
0.15,1.5,15e756fae026a614,111,8,22,False
0.15,1.5,15e756fae026a614,112,8,22,False
0.15,1.5,15e756fae026a614,113,9,22,False
0.15,1.5,15e756fae026a614,114,9,22,False
0.15,1.5,15e756fae026a614,115,9,22,False
0.15,1.5,15e756fae026a614,116,9,22,False
0.15,1.5,15e756fae026a614,117,9,22,False
0.15,1.5,15e756fae026a614,118,9,22,False
0.15,1.5,15e756fae026a614,119,9,23,False
0.15,1.5,15e756fae026a614,120,9,23,False
0.15,1.5,15e756fae026a614,121,10,23,False
0.15,1.5,15e756fae026a614,122,10,23,False
0.15,1.5,15e756fae026a614,123,10,23,False
0.15,1.5,15e756fae026a614,124,10,23,False
0.15,1.5,15e756fae026a614,125,10,23,False
0.15,1.5,15e756fae026a614,126,10,23,False
0.15,1.5,15e756fae026a614,127,10,24,False
0.15,1.5,15e756fae026a614,128,10,24,False
0.15,1.5,15e756fae026a614,129,11,24,False
0.15,1.5,15e756fae026a614,130,11,24,False
0.15,1.5,15e756fae026a614,131,11,24,False
0.15,1.5,15e756fae026a614,132,11,24,False
0.15,1.5,15e756fae026a614,133,11,24,False
0.15,1.5,15e756fae026a614,134,11,24,False
0.15,1.5,15e756fae026a614,135,11,25,False
0.15,1.5,15e756fae026a614,136,11,25,False
0.15,1.5,15e756fae026a614,137,12,25,False
0.15,1.5,15e756fae026a614,138,12,25,False
0.15,1.5,15e756fae026a614,139,12,25,False
0.15,1.5,15e756fae026a614,140,12,25,False
0.15,1.5,15e756fae026a614,141,12,25,False
0.15,1.5,15e756fae026a614,142,12,25,False
0.15,1.5,15e756fae026a614,143,12,25,False
0.15,1.5,15e756fae026a614,144,12,26,False
0.15,1.5,15e756fae026a614,145,13,26,False
0.15,1.5,15e756fae026a614,146,13,26,False
0.15,1.5,15e756fae026a614,147,13,26,False
0.15,1.5,15e756fae026a614,148,13,26,False
0.15,1.5,15e756fae026a614,149,13,26,False
0.15,1.5,15e756fae026a614,150,13,26,False
0.15,1.5,15e756fae026a614,151,13,26,False
0.15,1.5,15e756fae026a614,152,13,27,False
0.15,1.5,15e756fae026a614,153,14,27,False
0.15,1.5,15e756fae026a614,154,14,27,False
0.15,1.5,15e756fae026a614,155,14,27,False
0.15,1.5,15e756fae026a614,156,14,27,False
0.15,1.5,15e756fae026a614,157,14,27,False
0.15,1.5,15e756fae026a614,158,14,27,False
0.15,1.5,15e756fae026a614,159,14,27,False
0.15,1.5,15e756fae026a614,160,14,28,False
0.15,1.5,15e756fae026a614,161,15,28,False
0.15,1.5,15e756fae026a614,162,15,28,False
0.15,1.5,15e756fae026a614,163,15,28,False
0.15,1.5,15e756fae026a614,164,15,28,False
0.15,1.5,15e756fae026a614,165,15,28,False
0.15,1.5,15e756fae026a614,166,15,28,False
0.15,1.5,15e756fae026a614,167,15,28,False
0.15,1.5,15e756fae026a614,168,15,29,False
0.15,1.5,15e756fae026a614,169,16,29,False
0.15,1.5,15e756fae026a614,170,16,29,False
0.15,1.5,15e756fae026a614,171,16,29,False
0.15,1.5,15e756fae026a614,172,16,29,False
0.15,1.5,15e756fae026a614,173,16,29,False
0.15,1.5,15e756fae026a614,174,16,29,False
0.15,1.5,15e756fae026a614,175,16,29,False
0.15,1.5,15e756fae026a614,176,16,30,False
0.15,1.5,15e756fae026a614,177,17,30,False
0.15,1.5,15e756fae026a614,178,17,30,False
0.15,1.5,15e756fae026a614,179,17,30,False
0.15,1.5,15e756fae026a614,180,17,30,False
0.15,1.5,15e756fae026a614,181,17,30,False
0.15,1.5,15e756fae026a614,182,17,30,False
0.15,1.5,15e756fae026a614,183,17,30,False
0.15,1.5,15e756fae026a614,184,17,31,False
0.15,1.5,15e756fae026a614,185,17,31,False
0.15,1.5,15e756fae026a614,186,18,31,False
0.15,1.5,15e756fae026a614,187,18,31,False
0.15,1.5,15e756fae026a614,188,18,31,False
0.15,1.5,15e756fae026a614,189,18,31,False
0.15,1.5,15e756fae026a614,190,18,31,False
0.15,1.5,15e756fae026a614,191,18,31,False
0.15,1.5,15e756fae026a614,192,18,32,False
0.15,1.5,15e756fae026a614,193,18,32,False
0.15,1.5,15e756fae026a614,194,19,32,False
0.15,1.5,15e756fae026a614,195,19,32,False
0.15,1.5,15e756fae026a614,196,19,32,False
0.15,1.5,15e756fae026a614,197,19,32,False
0.15,1.5,15e756fae026a614,198,19,32,False
0.15,1.5,15e756fae026a614,199,19,32,False
0.15,1.5,15e756fae026a614,200,19,33,False
0.15,1.5,15e756fae026a614,201,19,33,False
0.15,1.5,15e756fae026a614,202,20,33,False
0.15,1.5,15e756fae026a614,203,20,33,False
0.15,1.5,15e756fae026a614,204,20,33,False
0.15,1.5,15e756fae026a614,205,20,33,False
0.15,1.5,15e756fae026a614,206,20,33,False
0.15,1.5,15e756fae026a614,207,20,33,False
0.15,1.5,15e756fae026a614,208,20,34,False
0.15,1.5,15e756fae026a614,209,20,34,False
0.15,1.5,15e756fae026a614,210,21,34,False
0.15,1.5,15e756fae026a614,211,21,34,False
0.15,1.5,15e756fae026a614,212,21,34,False
0.15,1.5,15e756fae026a614,213,21,34,False
0.15,1.5,15e756fae026a614,214,21,34,False
0.15,1.5,15e756fae026a614,215,21,34,False
0.15,1.5,15e756fae026a614,216,21,35,False
0.15,1.5,15e756fae026a614,217,21,35,False
0.15,1.5,15e756fae026a614,218,22,35,False
0.15,1.5,15e756fae026a614,219,22,35,False
0.15,1.5,15e756fae026a614,220,22,35,False
0.15,1.5,15e756fae026a614,221,22,35,False
0.15,1.5,15e756fae026a614,222,22,35,False
0.15,1.5,15e756fae026a614,223,22,35,False
0.15,1.5,15e756fae026a614,224,22,36,False
0.15,1.5,15e756fae026a614,225,22,36,False
0.15,1.5,15e756fae026a614,226,23,36,False
0.15,1.5,15e756fae026a614,227,23,36,False
0.15,1.5,15e756fae026a614,228,23,36,False
0.15,1.5,15e756fae026a614,229,23,36,False
0.15,1.5,15e756fae026a614,230,23,36,False
0.15,1.5,15e756fae026a614,231,23,36,False
0.15,1.5,15e756fae026a614,232,23,36,False
0.15,1.5,15e756fae026a614,233,23,37,False
0.15,1.5,15e756fae026a614,234,24,37,False
0.15,1.5,15e756fae026a614,235,24,37,False
0.15,1.5,15e756fae026a614,236,24,37,False
0.15,1.5,15e756fae026a614,237,24,37,False
0.15,1.5,15e756fae026a614,238,24,37,False
0.15,1.5,15e756fae026a614,239,24,37,False
0.15,1.5,15e756fae026a614,240,24,37,False
0.15,1.5,15e756fae026a614,241,24,38,False
0.15,1.5,15e756fae026a614,242,25,38,False
0.15,1.5,15e756fae026a614,243,25,38,False
0.15,1.5,15e756fae026a614,244,25,38,False
0.15,1.5,15e756fae026a614,245,25,38,False
0.15,1.5,15e756fae026a614,246,25,38,False
0.15,1.5,15e756fae026a614,247,25,38,False
0.15,1.5,15e756fae026a614,248,25,38,False
0.15,1.5,15e756fae026a614,249,25,39,False
0.15,1.5,15e756fae026a614,250,26,39,False
0.15,1.5,15e756fae026a614,251,26,39,False
0.15,1.5,15e756fae026a614,252,26,39,False
0.15,1.5,15e756fae026a614,253,26,39,False
0.15,1.5,15e756fae026a614,254,26,39,False
0.15,1.5,15e756fae026a614,255,26,39,False
0.15,1.5,15e756fae026a614,256,26,39,False
0.15,1.5,15e756fae026a614,257,26,40,False
0.15,1.5,15e756fae026a614,258,27,40,False
0.15,1.5,15e756fae026a614,259,27,40,False
0.15,1.5,15e756fae026a614,260,27,40,False
0.15,1.5,15e756fae026a614,261,27,40,False
0.15,1.5,15e756fae026a614,262,27,40,False
0.15,1.5,15e756fae026a614,263,27,40,False
0.15,1.5,15e756fae026a614,264,27,40,False
0.15,1.5,15e756fae026a614,265,27,41,False
0.15,1.5,15e756fae026a614,266,27,41,False
0.15,1.5,15e756fae026a614,267,28,41,False
0.15,1.5,15e756fae026a614,268,28,41,False
0.15,1.5,15e756fae026a614,269,28,41,False
0.15,1.5,15e756fae026a614,270,28,41,False
0.15,1.5,15e756fae026a614,271,28,41,False
0.15,1.5,15e756fae026a614,272,28,41,False
0.15,1.5,15e756fae026a614,273,28,42,False
0.15,1.5,15e756fae026a614,274,28,42,False
0.15,1.5,15e756fae026a614,275,29,42,False
0.15,1.5,15e756fae026a614,276,29,42,False
0.15,1.5,15e756fae026a614,277,29,42,False
0.15,1.5,15e756fae026a614,278,29,42,False
0.15,1.5,15e756fae026a614,279,29,42,False
0.15,1.5,15e756fae026a614,280,29,42,False
0.15,1.5,15e756fae026a614,281,29,43,False
0.15,1.5,15e756fae026a614,282,29,43,False
0.15,1.5,15e756fae026a614,283,30,43,False
0.15,1.5,15e756fae026a614,284,30,43,False
0.15,1.5,15e756fae026a614,285,30,43,False
0.15,1.5,15e756fae026a614,286,30,43,False
0.15,1.5,15e756fae026a614,287,30,43,False
0.15,1.5,15e756fae026a614,288,30,43,False
0.15,1.5,15e756fae026a614,289,30,44,False
0.15,1.5,15e756fae026a614,290,30,44,False
0.15,1.5,15e756fae026a614,291,31,44,False
0.15,1.5,15e756fae026a614,292,31,44,False
0.15,1.5,15e756fae026a614,293,31,44,False
0.15,1.5,15e756fae026a614,294,31,44,False
0.15,1.5,15e756fae026a614,295,31,44,False
0.15,1.5,15e756fae026a614,296,31,44,False
0.15,1.5,15e756fae026a614,297,31,45,False
0.15,1.5,15e756fae026a614,298,31,45,False
0.15,1.5,15e756fae026a614,299,32,45,False
0.15,1.5,15e756fae026a614,300,32,45,False
0.15,1.5,15e756fae026a614,301,32,45,False
0.15,1.5,15e756fae026a614,302,32,45,False
0.15,1.5,15e756fae026a614,303,32,45,False
0.15,1.5,15e756fae026a614,304,32,45,False
0.15,1.5,15e756fae026a614,305,32,46,False
0.15,1.5,15e756fae026a614,306,32,46,False
0.15,1.5,15e756fae026a614,307,33,46,False
0.15,1.5,15e756fae026a614,308,33,46,False
0.15,1.5,15e756fae026a614,309,33,46,False
0.15,1.5,15e756fae026a614,310,33,46,False
0.15,1.5,15e756fae026a614,311,33,46,False
0.15,1.5,15e756fae026a614,312,33,46,False
0.15,1.5,15e756fae026a614,313,33,47,False
0.15,1.5,15e756fae026a614,314,33,47,False
0.15,1.5,15e756fae026a614,315,34,47,False
0.15,1.5,15e756fae026a614,316,34,47,False
0.15,1.5,15e756fae026a614,317,34,47,False
0.15,1.5,15e756fae026a614,318,34,47,False
0.15,1.5,15e756fae026a614,319,34,47,False
0.15,1.5,15e756fae026a614,320,34,47,False
0.15,1.5,15e756fae026a614,321,34,47,False
0.15,1.5,15e756fae026a614,322,34,48,False
0.15,1.5,15e756fae026a614,323,35,48,False
0.15,1.5,15e756fae026a614,324,35,48,False
0.15,1.5,15e756fae026a614,325,35,48,False
0.15,1.5,15e756fae026a614,326,35,48,False
0.15,1.5,15e756fae026a614,327,35,48,False
0.15,1.5,15e756fae026a614,328,35,48,False
0.15,1.5,15e756fae026a614,329,35,48,False
0.15,1.5,15e756fae026a614,330,35,49,False
0.15,1.5,15e756fae026a614,331,36,49,False
0.15,1.5,15e756fae026a614,332,36,49,False
0.15,1.5,15e756fae026a614,333,36,49,False
0.15,1.5,15e756fae026a614,334,36,49,False
0.15,1.5,15e756fae026a614,335,36,49,False
0.15,1.5,15e756fae026a614,336,36,49,False
0.15,1.5,15e756fae026a614,337,36,49,False
0.15,1.5,15e756fae026a614,338,36,50,False
0.15,1.5,15e756fae026a614,339,37,50,False
0.15,1.5,15e756fae026a614,340,37,50,False
0.15,1.5,15e756fae026a614,341,37,50,False
0.15,1.5,15e756fae026a614,342,37,50,False
0.15,1.5,15e756fae026a614,343,37,50,False
0.15,1.5,15e756fae026a614,344,37,50,False
0.15,1.5,15e756fae026a614,345,37,50,False
0.15,1.5,15e756fae026a614,346,37,51,False
0.15,1.5,15e756fae026a614,347,38,51,False
0.15,1.5,15e756fae026a614,348,38,51,False
0.15,1.5,15e756fae026a614,349,38,51,False
0.15,1.5,15e756fae026a614,350,38,51,False
0.15,1.5,15e756fae026a614,351,38,51,False
0.15,1.5,15e756fae026a614,352,38,51,False
0.15,1.5,15e756fae026a614,353,38,51,False
0.15,1.5,15e756fae026a614,354,38,52,False
0.15,1.5,15e756fae026a614,355,38,52,False
0.15,1.5,15e756fae026a614,356,39,52,False
0.15,1.5,15e756fae026a614,357,39,52,False
0.15,1.5,15e756fae026a614,358,39,52,False
0.15,1.5,15e756fae026a614,359,39,52,False
0.15,1.5,15e756fae026a614,360,39,52,False
0.15,1.5,15e756fae026a614,361,39,52,False
0.15,1.5,15e756fae026a614,362,39,53,False
0.15,1.5,15e756fae026a614,363,39,53,False
0.15,1.5,15e756fae026a614,364,40,53,False
0.15,1.5,15e756fae026a614,365,40,53,False
0.15,1.5,15e756fae026a614,366,40,53,False
0.15,1.5,15e756fae026a614,367,40,53,False
0.15,1.5,15e756fae026a614,368,40,53,False
0.15,1.5,15e756fae026a614,369,40,53,False
0.15,1.5,15e756fae026a614,370,40,54,False
0.15,1.5,15e756fae026a614,371,40,54,False
0.15,1.5,15e756fae026a614,372,41,54,False
0.15,1.5,15e756fae026a614,373,41,54,False
0.15,1.5,15e756fae026a614,374,41,54,False
0.15,1.5,15e756fae026a614,375,41,54,False
0.15,1.5,15e756fae026a614,376,41,54,False
0.15,1.5,15e756fae026a614,377,41,54,False
0.15,1.5,15e756fae026a614,378,41,55,False
0.15,1.5,15e756fae026a614,379,41,55,False
0.15,1.5,15e756fae026a614,380,42,55,False
0.15,1.5,15e756fae026a614,381,42,55,False
0.15,1.5,15e756fae026a614,382,42,55,False
0.15,1.5,15e756fae026a614,383,42,55,False
0.15,1.5,15e756fae026a614,384,42,55,False
0.15,1.5,15e756fae026a614,385,42,55,False
0.15,1.5,15e756fae026a614,386,42,56,False
0.15,1.5,15e756fae026a614,387,42,56,False
0.15,1.5,15e756fae026a614,388,43,56,False
0.15,1.5,15e756fae026a614,389,43,56,False
0.15,1.5,15e756fae026a614,390,43,56,False
0.15,1.5,15e756fae026a614,391,43,56,False
0.15,1.5,15e756fae026a614,392,43,56,False
0.15,1.5,15e756fae026a614,393,43,56,False
0.15,1.5,15e756fae026a614,394,43,57,False
0.15,1.5,15e756fae026a614,395,43,57,False
0.15,1.5,15e756fae026a614,396,44,57,False
0.15,1.5,15e756fae026a614,397,44,57,False
0.15,1.5,15e756fae026a614,398,44,57,False
0.15,1.5,15e756fae026a614,399,44,57,False
0.15,1.5,15e756fae026a614,400,44,57,False
0.15,1.5,15e756fae026a614,401,44,57,False
0.15,1.5,15e756fae026a614,402,44,57,False
0.15,1.5,15e756fae026a614,403,44,58,False
0.15,1.5,15e756fae026a614,404,45,58,False
0.15,1.5,15e756fae026a614,405,45,58,False
0.15,1.5,15e756fae026a614,406,45,58,False
0.15,1.5,15e756fae026a614,407,45,58,False
0.15,1.5,15e756fae026a614,408,45,58,False
0.15,1.5,15e756fae026a614,409,45,58,False
0.15,1.5,15e756fae026a614,410,45,58,False
0.15,1.5,15e756fae026a614,411,45,59,False
0.15,1.5,15e756fae026a614,412,46,59,False
0.15,1.5,15e756fae026a614,413,46,59,False
0.15,1.5,15e756fae026a614,414,46,59,False
0.15,1.5,15e756fae026a614,415,46,59,False
0.15,1.5,15e756fae026a614,416,46,59,False
0.15,1.5,15e756fae026a614,417,46,59,False
0.15,1.5,15e756fae026a614,418,46,59,False
0.15,1.5,15e756fae026a614,419,46,60,False
0.15,1.5,15e756fae026a614,420,47,60,False
0.15,1.5,15e756fae026a614,421,47,60,False
0.15,1.5,15e756fae026a614,422,47,60,False
0.15,1.5,15e756fae026a614,423,47,60,False
0.15,1.5,15e756fae026a614,424,47,60,False
0.15,1.5,15e756fae026a614,425,47,60,False
0.15,1.5,15e756fae026a614,426,47,60,False
0.15,1.5,15e756fae026a614,427,47,61,False
0.15,1.5,15e756fae026a614,428,48,61,False
0.15,1.5,15e756fae026a614,429,48,61,False
0.15,1.5,15e756fae026a614,430,48,61,False
0.15,1.5,15e756fae026a614,431,48,61,False
0.15,1.5,15e756fae026a614,432,48,61,False
0.15,1.5,15e756fae026a614,433,48,61,False
0.15,1.5,15e756fae026a614,434,48,61,False
0.15,1.5,15e756fae026a614,435,48,62,False
0.15,1.5,15e756fae026a614,436,49,62,False
0.15,1.5,15e756fae026a614,437,49,62,False
0.15,1.5,15e756fae026a614,438,49,62,False
0.15,1.5,15e756fae026a614,439,49,62,False
0.15,1.5,15e756fae026a614,440,49,62,False
0.15,1.5,15e756fae026a614,441,49,62,False
0.15,1.5,15e756fae026a614,442,49,62,False
0.15,1.5,15e756fae026a614,443,49,63,False
0.15,1.5,15e756fae026a614,444,49,63,False
0.15,1.5,15e756fae026a614,445,50,63,False
0.15,1.5,15e756fae026a614,446,50,63,False
0.15,1.5,15e756fae026a614,447,50,63,False
0.15,1.5,15e756fae026a614,448,50,63,False
0.15,1.5,15e756fae026a614,449,50,63,False
0.15,1.5,15e756fae026a614,450,50,63,False
0.15,1.5,15e756fae026a614,451,50,64,False
0.15,1.5,15e756fae026a614,452,50,64,False
0.15,1.5,15e756fae026a614,453,51,64,False
0.15,1.5,15e756fae026a614,454,51,64,False
0.15,1.5,15e756fae026a614,455,51,64,False
0.15,1.5,15e756fae026a614,456,51,64,False
0.15,1.5,15e756fae026a614,457,51,64,False
0.15,1.5,15e756fae026a614,458,51,64,False
0.15,1.5,15e756fae026a614,459,51,65,False
0.15,1.5,15e756fae026a614,460,51,65,False
0.15,1.5,15e756fae026a614,461,52,65,False
0.15,1.5,15e756fae026a614,462,52,65,False
0.15,1.5,15e756fae026a614,463,52,65,False
0.15,1.5,15e756fae026a614,464,52,65,False
0.15,1.5,15e756fae026a614,465,52,65,False
0.15,1.5,15e756fae026a614,466,52,65,False
0.15,1.5,15e756fae026a614,467,52,66,False
0.15,1.5,15e756fae026a614,468,52,66,False
0.15,1.5,15e756fae026a614,469,53,66,False
0.15,1.5,15e756fae026a614,470,53,66,False
0.15,1.5,15e756fae026a614,471,53,66,False
0.15,1.5,15e756fae026a614,472,53,66,False
0.15,1.5,15e756fae026a614,473,53,66,False
0.15,1.5,15e756fae026a614,474,53,66,False
0.15,1.5,15e756fae026a614,475,53,67,False
0.15,1.5,15e756fae026a614,476,53,67,False
0.15,1.5,15e756fae026a614,477,54,67,False
0.15,1.5,15e756fae026a614,478,54,67,False
0.15,1.5,15e756fae026a614,479,54,67,False
0.15,1.5,15e756fae026a614,480,54,67,False
0.15,1.5,15e756fae026a614,481,54,67,False
0.15,1.5,15e756fae026a614,482,54,67,False
0.15,1.5,15e756fae026a614,483,54,68,False
0.15,1.5,15e756fae026a614,484,54,68,False
0.15,1.5,15e756fae026a614,485,55,68,False
0.15,1.5,15e756fae026a614,486,55,68,False
0.15,1.5,15e756fae026a614,487,55,68,False
0.15,1.5,15e756fae026a614,488,55,68,False
0.15,1.5,15e756fae026a614,489,55,68,False
0.15,1.5,15e756fae026a614,490,55,68,False
0.15,1.5,15e756fae026a614,491,55,68,False
0.15,1.5,15e756fae026a614,492,55,69,False
0.15,1.5,15e756fae026a614,493,56,69,False
0.15,1.5,15e756fae026a614,494,56,69,False
0.15,1.5,15e756fae026a614,495,56,69,False
0.15,1.5,15e756fae026a614,496,56,69,False
0.15,1.5,15e756fae026a614,497,56,69,False
0.15,1.5,15e756fae026a614,498,56,69,False
0.15,1.5,15e756fae026a614,499,56,69,False
0.15,1.5,15e756fae026a614,500,56,70,False
0.15,1.5,15e756fae026a614,501,57,70,False
0.15,1.5,15e756fae026a614,502,57,70,False
0.15,1.5,15e756fae026a614,503,57,70,False
0.15,1.5,15e756fae026a614,504,57,70,False
0.15,1.5,15e756fae026a614,505,57,70,False
0.15,1.5,15e756fae026a614,506,57,70,False
0.15,1.5,15e756fae026a614,507,57,70,False
0.15,1.5,15e756fae026a614,508,57,71,False
0.15,1.5,15e756fae026a614,509,58,71,False
0.15,1.5,15e756fae026a614,510,58,71,False
0.15,1.5,15e756fae026a614,511,58,71,False
0.15,1.5,15e756fae026a614,512,58,71,False
0.15,1.5,15e756fae026a614,513,58,71,False
0.15,1.5,15e756fae026a614,514,58,71,False
0.15,1.5,15e756fae026a614,515,58,71,False
0.15,1.5,15e756fae026a614,516,58,72,False
0.15,1.5,15e756fae026a614,517,59,72,False
0.15,1.5,15e756fae026a614,518,59,72,False
0.15,1.5,15e756fae026a614,519,59,72,False
0.15,1.5,15e756fae026a614,520,59,72,False
0.15,1.5,15e756fae026a614,521,59,72,False
0.15,1.5,15e756fae026a614,522,59,72,False
0.15,1.5,15e756fae026a614,523,59,72,False
0.15,1.5,15e756fae026a614,524,59,73,False
0.15,1.5,15e756fae026a614,525,59,73,False
0.15,1.5,15e756fae026a614,526,60,73,False
0.15,1.5,15e756fae026a614,527,60,73,False
0.15,1.5,15e756fae026a614,528,60,73,False
0.15,1.5,15e756fae026a614,529,60,73,False
0.15,1.5,15e756fae026a614,530,60,73,False
0.15,1.5,15e756fae026a614,531,60,73,False
0.15,1.5,15e756fae026a614,532,60,74,False
0.15,1.5,15e756fae026a614,533,60,74,False
0.15,1.5,15e756fae026a614,534,61,74,False
0.15,1.5,15e756fae026a614,535,61,74,False
0.15,1.5,15e756fae026a614,536,61,74,False
0.15,1.5,15e756fae026a614,537,61,74,False
0.15,1.5,15e756fae026a614,538,61,74,False
0.15,1.5,15e756fae026a614,539,61,74,False
0.15,1.5,15e756fae026a614,540,61,75,False
0.15,1.5,15e756fae026a614,541,61,75,False
0.15,1.5,15e756fae026a614,542,62,75,False
0.15,1.5,15e756fae026a614,543,62,75,False
0.15,1.5,15e756fae026a614,544,62,75,False
0.15,1.5,15e756fae026a614,545,62,75,False
0.15,1.5,15e756fae026a614,546,62,75,False
0.15,1.5,15e756fae026a614,547,62,75,False
0.15,1.5,15e756fae026a614,548,62,76,False
0.15,1.5,15e756fae026a614,549,62,76,False
0.15,1.5,15e756fae026a614,550,63,76,False
0.15,1.5,15e756fae026a614,551,63,76,False
0.15,1.5,15e756fae026a614,552,66,67,True
0.15,2.0,2a9e74898f3fa159,1,,,False
0.15,2.0,2a9e74898f3fa159,2,,,False
0.15,2.0,2a9e74898f3fa159,3,,,False
0.15,2.0,2a9e74898f3fa159,4,,,False
0.15,2.0,2a9e74898f3fa159,5,,,False
0.15,2.0,2a9e74898f3fa159,6,,,False
0.15,2.0,2a9e74898f3fa159,7,,,False
0.15,2.0,2a9e74898f3fa159,8,,8,False
0.15,2.0,2a9e74898f3fa159,9,,8,False
0.15,2.0,2a9e74898f3fa159,10,,8,False
0.15,2.0,2a9e74898f3fa159,11,,8,False
0.15,2.0,2a9e74898f3fa159,12,,8,False
0.15,2.0,2a9e74898f3fa159,13,,8,False
0.15,2.0,2a9e74898f3fa159,14,,8,False
0.15,2.0,2a9e74898f3fa159,15,,9,False
0.15,2.0,2a9e74898f3fa159,16,,9,False
0.15,2.0,2a9e74898f3fa159,17,,9,False
0.15,2.0,2a9e74898f3fa159,18,,9,False
0.15,2.0,2a9e74898f3fa159,19,,9,False
0.15,2.0,2a9e74898f3fa159,20,,9,False
0.15,2.0,2a9e74898f3fa159,21,,9,False
0.15,2.0,2a9e74898f3fa159,22,,9,False
0.15,2.0,2a9e74898f3fa159,23,,10,False
0.15,2.0,2a9e74898f3fa159,24,,10,False
0.15,2.0,2a9e74898f3fa159,25,,10,False
0.15,2.0,2a9e74898f3fa159,26,,10,False
0.15,2.0,2a9e74898f3fa159,27,,10,False
0.15,2.0,2a9e74898f3fa159,28,,10,False
0.15,2.0,2a9e74898f3fa159,29,,10,False
0.15,2.0,2a9e74898f3fa159,30,,10,False
0.15,2.0,2a9e74898f3fa159,31,,11,False
0.15,2.0,2a9e74898f3fa159,32,,11,False
0.15,2.0,2a9e74898f3fa159,33,,11,False
0.15,2.0,2a9e74898f3fa159,34,,11,False
0.15,2.0,2a9e74898f3fa159,35,,11,False
0.15,2.0,2a9e74898f3fa159,36,,11,False
0.15,2.0,2a9e74898f3fa159,37,,11,False
0.15,2.0,2a9e74898f3fa159,38,,11,False
0.15,2.0,2a9e74898f3fa159,39,,12,False
0.15,2.0,2a9e74898f3fa159,40,0,12,False
0.15,2.0,2a9e74898f3fa159,41,0,12,False
0.15,2.0,2a9e74898f3fa159,42,0,12,False
0.15,2.0,2a9e74898f3fa159,43,0,12,False
0.15,2.0,2a9e74898f3fa159,44,0,12,False
0.15,2.0,2a9e74898f3fa159,45,0,12,False
0.15,2.0,2a9e74898f3fa159,46,0,12,False
0.15,2.0,2a9e74898f3fa159,47,0,13,False
0.15,2.0,2a9e74898f3fa159,48,1,13,False
0.15,2.0,2a9e74898f3fa159,49,1,13,False
0.15,2.0,2a9e74898f3fa159,50,1,13,False
0.15,2.0,2a9e74898f3fa159,51,1,13,False
0.15,2.0,2a9e74898f3fa159,52,1,13,False
0.15,2.0,2a9e74898f3fa159,53,1,13,False
0.15,2.0,2a9e74898f3fa159,54,1,13,False
0.15,2.0,2a9e74898f3fa159,55,1,14,False
0.15,2.0,2a9e74898f3fa159,56,2,14,False
0.15,2.0,2a9e74898f3fa159,57,2,14,False
0.15,2.0,2a9e74898f3fa159,58,2,14,False
0.15,2.0,2a9e74898f3fa159,59,2,14,False
0.15,2.0,2a9e74898f3fa159,60,2,14,False
0.15,2.0,2a9e74898f3fa159,61,2,14,False
0.15,2.0,2a9e74898f3fa159,62,2,14,False
0.15,2.0,2a9e74898f3fa159,63,2,15,False
0.15,2.0,2a9e74898f3fa159,64,3,15,False
0.15,2.0,2a9e74898f3fa159,65,3,15,False
0.15,2.0,2a9e74898f3fa159,66,3,15,False
0.15,2.0,2a9e74898f3fa159,67,3,15,False
0.15,2.0,2a9e74898f3fa159,68,3,15,False
0.15,2.0,2a9e74898f3fa159,69,3,15,False
0.15,2.0,2a9e74898f3fa159,70,3,15,False
0.15,2.0,2a9e74898f3fa159,71,3,16,False
0.15,2.0,2a9e74898f3fa159,72,4,16,False
0.15,2.0,2a9e74898f3fa159,73,4,16,False
0.15,2.0,2a9e74898f3fa159,74,4,16,False
0.15,2.0,2a9e74898f3fa159,75,4,16,False
0.15,2.0,2a9e74898f3fa159,76,4,16,False
0.15,2.0,2a9e74898f3fa159,77,4,16,False
0.15,2.0,2a9e74898f3fa159,78,4,16,False
0.15,2.0,2a9e74898f3fa159,79,4,17,False
0.15,2.0,2a9e74898f3fa159,80,5,17,False
0.15,2.0,2a9e74898f3fa159,81,5,17,False
0.15,2.0,2a9e74898f3fa159,82,5,17,False
0.15,2.0,2a9e74898f3fa159,83,5,17,False
0.15,2.0,2a9e74898f3fa159,84,5,17,False
0.15,2.0,2a9e74898f3fa159,85,5,17,False
0.15,2.0,2a9e74898f3fa159,86,5,17,False
0.15,2.0,2a9e74898f3fa159,87,5,17,False
0.15,2.0,2a9e74898f3fa159,88,6,18,False
0.15,2.0,2a9e74898f3fa159,89,6,18,False
0.15,2.0,2a9e74898f3fa159,90,6,18,False
0.15,2.0,2a9e74898f3fa159,91,6,18,False
0.15,2.0,2a9e74898f3fa159,92,6,18,False
0.15,2.0,2a9e74898f3fa159,93,6,18,False
0.15,2.0,2a9e74898f3fa159,94,6,18,False
